id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.458448111609733e+18,2021-11-10 14:55:01+00:00,['1458448111609733124'],@emmagannon Yes. Definitely! And not just with writing and with ideas for pitches but also with my hobbies. I used to do quite a lot of crafting in my spare time and I barely did any during the pandemic. Just wasn’t feeling creative. Would be happy to share thoughts., yes definitely and not just with writing and with ideas for pitches but also with my hobbies i used to do quite a lot of crafting in my spare time and i barely did any during the pandemic just wasn’t feeling creative would be happy to share thoughts,idea pitch hobby time creative share thought
1.4581310129328374e+18,2021-11-09 17:54:58+00:00,['1458131012932837379'],@CumbriaPR @abbyyoungpowell I know! The cinema is one of the easiest things to do alone. You can't talk anyway when the film is on!,  i know the cinema is one of the easiest things to do alone you can't talk anyway when the film is on,cinema thing film
1.458116958214361e+18,2021-11-09 16:59:07+00:00,['1458116958214361091'],@SaimaMir Thanks Saima! It seems a lot of people relate!, thanks saima it seems a lot of people relate,thanks people
1.4581110416997335e+18,2021-11-09 16:35:37+00:00,['1458111041699733505'],My latest newsletter went out yesterday and it's all about learning to accept help when I pride myself on being independent. It includes the voices of some of my readers as well and lots of good articles to read too! https://t.co/bK3FbVbi7N @TheSingleSupp,my latest newsletter went out yesterday and it's all about learning to accept help when i pride myself on being independent it includes the voices of some of my readers as well and lots of good articles to read too  ,newsletter yesterday help voice reader article
1.457004832397611e+18,2021-11-06 15:19:56+00:00,['1457004832397611014'],"@Larissa_Ken Hello, please can you follow me so I can send you a DM. Thanks!", hello please can you follow me so i can send you a dm thanks,hello please thanks
1.4569988097377772e+18,2021-11-06 14:56:00+00:00,['1456998809737777157'],"@robert_lyman @UniofOxford Hi Robert, please can you follow me so I can send you a direct message regarding this? Thank you.",  hi robert please can you follow me so i can send you a direct message regarding this thank you,robert please message thank
1.456712466671575e+18,2021-11-05 19:58:11+00:00,['1456712466671575043'],@katerowewrites @nakedvix @amandaknox @IndyVoices I think it’s because he got a plea deal for pleading guilty.,    i think it’s because he got a plea deal for pleading guilty,plea deal
1.456707673475502e+18,2021-11-05 19:39:08+00:00,['1456707673475502083'],@graeme_currie1 Thanks Graeme!, thanks graeme,thanks graeme
1.4567049291716608e+18,2021-11-05 19:28:14+00:00,['1456704929171660811'],@timniblock Thanks Tim. It already feels better. Hopefully won’t be on crutches too long, thanks tim it already feels better hopefully won’t be on crutches too long,thanks crutch
1.456704821780783e+18,2021-11-05 19:27:48+00:00,['1456704821780783112'],@thejamesdixon No it was not! The opposite in fact., no it was not the opposite in fact,opposite fact
1.4566818970950085e+18,2021-11-05 17:56:42+00:00,['1456681897095008261'],@RobynVinter Thanks lovely! It was not fun. Feeling better already today. Hopefully won’t be on the crutches too long. Xx, thanks lovely it was not fun feeling better already today hopefully won’t be on the crutches too long xx,thanks today crutch
1.4566804836188037e+18,2021-11-05 17:51:05+00:00,['1456680483618803714'],@timoncheese I literally just turned on my heel really quickly because I was going to be late for my train. It felt like someone had shot me or whacked me with a metal pole. And the sound seemed to match that assumption. I genuinely looked round to see who had done it. 10/10 do not recommend!, i literally just turned on my heel really quickly because i was going to be late for my train it felt like someone had shot me or whacked me with a metal pole and the sound seemed to match that assumption i genuinely looked round to see who had done it do not recommend,heel train someone metal pole sound assumption round
1.456678747403391e+18,2021-11-05 17:44:11+00:00,['1456678747403390986'],"Fun fact, after filing this story yesterday afternoon, I badly tore my calf muscle in the Tesco in Whitchurch, ended up having to be taken to A&amp;E after nearly passing out in pain and am now on crutches 😬",fun fact after filing this story yesterday afternoon i badly tore my calf muscle in the tesco in whitchurch ended up having to be taken to aampe after nearly passing out in pain and am now on crutches ,fact story yesterday afternoon muscle tesco whitchurch pain crutch
1.4566770820801044e+18,2021-11-05 17:37:34+00:00,['1456677082080104463'],"I spoke to constituents in Whitchurch, North Shropshire, and many felt Owen Paterson, their MP who has resigned over there lobbying scandal, had grown complacent and change was due https://t.co/EW7vakVeWT",i spoke to constituents in whitchurch north shropshire and many felt owen paterson their mp who has resigned over there lobbying scandal had grown complacent and change was due ,constituent shropshire scandal complacent change
1.4549552795279442e+18,2021-10-31 23:35:45+00:00,['1454955279527944193'],For Halloween I dressed as a person who was stuck on a train for 8 hours (and missed her connection and therefore missed a night in a hotel in Chichester 😩) and got so hungry that they ate the Halls Soothers found at the bottom of their rucksack.,for halloween i dressed as a person who was stuck on a train for hours and missed her connection and therefore missed a night in a hotel in chichester  and got so hungry that they ate the halls soothers found at the bottom of their rucksack,person train hour connection night hotel chichester hall soothers bottom rucksack
1.454761155445072e+18,2021-10-31 10:44:22+00:00,['1454761155445071872'],@markreel @aguirreryan @lingmops Look again! It’s the edge of the glass table that’s making it look distorted!,   look again it’s the edge of the glass table that’s making it look distorted,look edge glass
1.4547608440851087e+18,2021-10-31 10:43:08+00:00,['1454760844085108737'],@endofacliff @aguirreryan It’s the edge of the glass table! Look again.,  it’s the edge of the glass table look again,edge glass look
1.4533870740448911e+18,2021-10-27 15:44:15+00:00,['1453387074044891147'],@AnnaSilverman1 Haha. I love procrastinating but I always ask them to suggest a name! It's also good to do this in case you accidentally choose a name that means something to them like using their maiden name or their mum's name etc., haha i love procrastinating but i always ask them to suggest a name it's also good to do this in case you accidentally choose a name that means something to them like using their maiden name or their mum's name etc,name case name something name name
1.4533476491182612e+18,2021-10-27 13:07:36+00:00,['1453347649118261254'],"@kyajbuller Rye in Sussex is super cute. You can get the train there. It’s nice to walk around. There are lots of little shops and good places for food. Plus the best hot chocolate in the UK from Knoop. Hastings, nearby, is also great and is by the coast. And the country park is gorgeous.", rye in sussex is super cute you can get the train there it’s nice to walk around there are lots of little shops and good places for food plus the best hot chocolate in the uk from knoop hastings nearby is also great and is by the coast and the country park is gorgeous,sussex cute train nice shop place food chocolate hastings coast country park
