,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
11339,11339,105670,105670,105670,daughter nurse doctor health worker robot loss life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9749016359796616,False,@DebsterPA1 My wee daughter in law was crying with all that’s happening and she said she is scared just proving that the nurses doctors and health workers are not robots ! They are suffering the loss of lives too,2020-04-02 19:38:19+00:00,None
11340,11340,91950,91950,91950,coronavirus case,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,1 Million Coronavirus Cases Have Now Been Reported Worldwide — NPR https://t.co/JYTkyCZUTR,2020-04-02 20:01:29+00:00,None
11341,11341,97810,97810,97810,anything,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.7671987523870172,True,@ALBSFC1981 I didn't hear anything here.... 🙄,2020-04-02 20:16:47+00:00,Life
11342,11342,97809,97809,97809,article lecturer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,An interesting article by one of my lecturers from uni... https://t.co/CyN6GZE97H,2020-04-02 20:18:29+00:00,None
11343,11343,39475,39475,39475,someone government recognition worth,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@GilmoreJNurse I will never understand why someone would vote for a Tory government 🙄 I hope the nhs comes out of all this with the recognition it deserves and whilst we know it’s worth i hope the top bods finally see it.,2020-04-02 20:24:47+00:00,None
11344,11344,469,469,469,president trump closure animal market china petition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.294927202427835,False,President Trump: Demanding The Closure of Live Animal Markets in China - Sign the Petition! https://t.co/1j25f97olb via @UKChange,2020-04-02 20:25:15+00:00,None
11345,11345,39474,39474,39474,outcome story today part team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@JaneCox84 And it’s these positive outcomes we have to hold on to ❤️ what an amazing story to finish today on! So proud to be part of our team! 💙,2020-04-02 20:52:08+00:00,None
11346,11346,91949,91949,91949,stock market fool mess wall street regard health situation american unemployment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Sorry, the stock market is acting a fool. We still in this #COVID19 mess. Wall Street is so fickle in regards to what’s happening to public health and people’s personal economic situation (6.6 million Americans were able to file for unemployment, many more to come).",2020-04-02 21:38:27+00:00,None
11347,11347,91948,91948,91948,trump,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.6328056093908713,True,@SALES_720 @OrangeCoFL @elfil76 @OCFLMayor @MCO Ask Trump why he hasn’t.,2020-04-02 21:50:10+00:00,Life
11348,11348,54862,54862,54862,feeling exam,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@ChloeTrench I know the feeling! We have our big exam for nursing on 1st may !,2020-04-02 22:18:44+00:00,Life
11349,11349,105669,105669,105669,bagpipe response,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@caitrionambalfe We had bagpipes tonight as well absolutely brilliant response,2020-04-02 22:37:57+00:00,None
11350,11350,91947,91947,91947,quits coronavirus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Nurse Quits Job In Coronavirus ICU After Being Asked to Work Without Fac... https://t.co/dPgTNPTQSA via @YouTube,2020-04-02 22:56:01+00:00,None
11351,11351,91946,91946,91946,student economics word increase bull bear health crisis focus american list stock,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@TechNurseJon It angers me, as a student of economics, watching how they cling to the president’s words causes a false increase. Keep the bulls and the bears out while we actually address this public health crisis, than let’s focus on helping actual Americans. Last on the list should be stocks",2020-04-02 23:00:34+00:00,None
11352,11352,91945,91945,91945,word someone nothing solution profession,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5533093264671148,False,"@TechNurseJon I know it would. It’s just the crazy ups and downs that occur because of words said by someone who knows nothing of this pandemic, how long it will take, and no real solutions is just irritating. And our profession working with little to know PPE is not helping.",2020-04-02 23:10:13+00:00,None
11353,11353,122712,122712,122712,lady,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.503679260433897,False,You rock ladies 👍👍😍😍😂😂 https://t.co/bpjNtMyfQF,2020-04-03 06:26:49+00:00,None
11354,11354,14123,14123,14123,daughter health need disability centre people epilepsy need heartbroken visit home school nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9695642977056445,False,@VivJBennett @SAPHNAsharonOBE @WeSchoolNurses @iHealthVisiting @WeHealthVisitor @PHE_uk Absolutely agree. My daughter has complex health needs and disabilities - currently isolated at her centre for people with severe epilepsy and additional needs. I’m heartbroken that we can’t visit her/have her home but I know the school nurses will care for her. I’m so grateful,2020-04-03 07:54:48+00:00,None
11355,11355,14122,14122,14122,thank governance baby scale community nursing team donor emergency need baby scale graduate family demand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9493166507395892,False,Thank you Round Governance for funding 3 baby scales for the Community Nursing Team. Donors have now paid for the 5 we ordered as an emergency plus an extra set. The need for baby scales for recently discharged nnu graduates whose families cannot afford them is an ongoing demand. https://t.co/RGNsCKqI0n,2020-04-03 08:21:36+00:00,None
11356,11356,14121,14121,14121,gain achievement wish,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.0264417524331524,False,@livsrodrigues Weight gain is such an achievement and so often taken for granted! Best wishes to all,2020-04-03 08:34:03+00:00,Life
11357,11357,39473,39473,39473,night hancock nurse patient idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@GilmoreJNurse Did you see last night where Hancock just brushed off that “and some nurses” have died from treating patients. Honestly I don’t think they have any idea what they are doing and it’s very worrying 😳,2020-04-03 08:46:09+00:00,None
11358,11358,39472,39472,39472,ventilator care facility care nurse knowledge expertise patientits piece equipment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,All these new ventilators and critical care facilities popping up are great yes but without a trained skilled critical care nurse with the knowledge and expertise of how to use it and how to look after a ventilated patient...it’s just a piece of equipment 😳,2020-04-03 08:49:41+00:00,None
11359,11359,39471,39471,39471,stay thank madness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2835281591013234,False,@GilmoreJNurse You too John. Stay safe and thank you for all your doing to help in this madness. #nurselife,2020-04-03 08:50:53+00:00,None
11360,11360,468,468,468,birthday audrey,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,@camillalookalik Happy Birthday Audrey👩‍❤️‍👨,2020-04-03 08:51:53+00:00,Life
11361,11361,39470,39470,39470,everything care unit excel,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@sidnbern Exactly im not sure they have thought about absolutely everything 😕 Have they said who is going to run and work in the 4000 bed new critical care unit at the excel? Hope you’re doing ok :-),2020-04-03 08:58:50+00:00,None
11362,11362,39469,39469,39469,thing radio people snack everyone everyone equipment side thingsthings,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@sidnbern Will do thank you. We are all keeping each other going and even the simple things of having a radio on and people bringing snacks for everyone is helping. Plus everyone is asking if everyone’s ok. Equipment side of things...things are all good ☺️,2020-04-03 09:02:50+00:00,None
11363,11363,39468,39468,39468,medihoney cream stripe cheek hour face mask redness stay,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@silv24 Medihoney Hun or sudo cream. I have a stripe down my nose and then across my cheeks when I get in and then just put in on every few hours. Also garnier face masks have got rid of the redness on days off. Stay safe,2020-04-03 09:20:53+00:00,None
11364,11364,36091,36091,36091,anyone question money message,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@lastminute_com Is anyone ever going to answer my question?? Your already chasing me for my money but wont reply to any of my messages.,2020-04-03 09:33:09+00:00,None
11365,11365,101171,101171,101171,murag kanya bsta relative,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.4028008066066457,False,@isabellejeda Embarrassing noh? Murag kanya kanya na ang Pinas. Bsta kay atong mga relatives kita gyud mag impose strictly #stayathome,2020-04-03 09:38:27+00:00,Life
11366,11366,14120,14120,14120,restriction craft project isolation please kangaroo care blanket parent restriction,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Although we can’t accept these now (COVID 19 restrictions) if you’re looking for a craft project during isolation please consider knitting/crocheting a kangaroo care blanket to give to a poorly baby’s parent when restrictions are lifted. #craft #charity #tooting #kangaroocare https://t.co/JjQlDFpy3d,2020-04-03 09:49:39+00:00,None
11367,11367,90169,90169,90169,session break minute workout,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Improvised @thebodycoach PE session. Zero breaks. 46 minutes. #dying decent workout! https://t.co/wrx16R4orA,2020-04-03 10:01:30+00:00,None
11368,11368,36090,36090,36090,book holiday weeksno option date refundvoucher travel industry work customer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0376397681716712,False,Never book with @lastminute_com Making me pay for a holiday to Italy that's coming up in the next 4 week's..no option to change the date or get a refund/voucher. I understand the travel industry is struggling but work with your customers.,2020-04-03 11:15:42+00:00,None
