,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
2760,2760,2760,1.2910048625205985e+18,2020-08-05 13:35:19+00:00,['1291004862520598533'],"@LewDeptYL @kira_millana @McleanLeyton @AvestaFeynman @Aidan_Ellis123 @Nathan4YL @Tommy4NEC @gazcon2001 Have just emailed, apologies 🥰"
2765,2765,2765,1.290711867917308e+18,2020-08-04 18:11:04+00:00,['1290711867917307905'],@MayaAlinaPatel Thank you!!
2768,2768,2768,1.290381349761749e+18,2020-08-03 20:17:42+00:00,['1290381349761748994'],@AnnieMaloney__ 🤩
2769,2769,2769,1.2903812809122488e+18,2020-08-03 20:17:26+00:00,['1290381280912248832'],It’s going to be a pleasure to nominate this 💎 https://t.co/8ytuPnzVUO
2771,2771,2771,1.290339058741379e+18,2020-08-03 17:29:39+00:00,['1290339058741379073'],@SolHughesWriter @mattzarb @steamedhamms It’ll be up to the three new OMOV elected student reps on the YL national exec to help us move forward with creating a new structure. And agree momentum has a role in the left organisation of this
2772,2772,2772,1.2903367485522944e+18,2020-08-03 17:20:28+00:00,['1290336748552294400'],@mattzarb @steamedhamms Trying to change that in young labour over the last few years - arguably quite successfully - and creating a democratic and genuinely active student wing will do lots to support that culture change
2773,2773,2773,1.2896652746443284e+18,2020-08-01 20:52:16+00:00,['1289665274644328449'],@ShellyAsquith @CNN 💪🏼💪🏼💪🏼
2774,2774,2774,1.2896647402439066e+18,2020-08-01 20:50:09+00:00,['1289664740243906560'],Grim. https://t.co/V2ZppuOcrA
2778,2778,2778,1.289552917280592e+18,2020-08-01 13:25:48+00:00,['1289552917280591876'],@WorkPsychol @Sarah_Cundy @Keir_Starmer @AngelaRayner @RosieDuffield1 Imagine if I was a doctor who called everyone without a cervix a man. Imagine if I addressed trans patients by the wrong gender and ignored their health concerns. I know how to do my job thanks!
2780,2780,2780,1.2895400581988844e+18,2020-08-01 12:34:43+00:00,['1289540058198884359'],@hutchinator2111 @CLPNominations @CWUnews Thanks so much!! Haha We’ll all be there one day
2781,2781,2781,1.2895390009994035e+18,2020-08-01 12:30:30+00:00,['1289539000999403521'],"I‘ve emailed @Keir_Starmer &amp; @AngelaRayner to ask @RosieDuffield1 directly for a retraction, apology and to engage with trans people on this matter. 

While she still represents the Labour Party, the Women’s PLP, she must stand for equality and not pile on young activists online."
2782,2782,2782,1.2895385961861612e+18,2020-08-01 12:28:54+00:00,['1289538596186161152'],"Quite scary that the Chair of the women’s PLP is retweeting Piers Morgan and engaging in transphobia. 

It’s harmful to the health of trans people to oppose inclusive language especially when promoting things like cervical screening. Take a day off"
2783,2783,2783,1.289537676043985e+18,2020-08-01 12:25:15+00:00,['1289537676043984896'],@hutchinator2111 @CLPNominations @CWUnews Official confirmation on the system takes a while probably
2784,2784,2784,1.289534093835645e+18,2020-08-01 12:11:01+00:00,['1289534093835644929'],@katxharlow @JessicaLBarnard Thank you!
2786,2786,2786,1.2893392832501432e+18,2020-07-31 23:16:54+00:00,['1289339283250143234'],@Jennieformby1 @ScouseGirlMedia 😂😂😂😂😂 love this
2790,2790,2790,1.2891957806459044e+18,2020-07-31 13:46:40+00:00,['1289195780645904385'],@LukeWarmBov Thank you!
2796,2796,2796,1.28915823402521e+18,2020-07-31 11:17:29+00:00,['1289158234025209858'],"Eid Mubarak to all celebrating at this difficult time. Let’s hope our families are all reunited safely soon. 

Shame on the government for poor communication and deliberate scapegoating which is putting lives at risks and BAME communities disproportionately in danger."
2803,2803,2803,1.2887856097803428e+18,2020-07-30 10:36:48+00:00,['1288785609780342784'],"Was talking to a patient transport driver with a GMB pin on the other day, who said “wouldn’t be part of any other union - they’re always there protecting us”"
2804,2804,2804,1.2887852942512497e+18,2020-07-30 10:35:33+00:00,['1288785294251249666'],"“If workers are willing to get organised and work with their union, they can take on their bosses and win - even during a global pandemic” https://t.co/ChH4DTZs1J"
2808,2808,2808,1.2885955889515438e+18,2020-07-29 22:01:44+00:00,['1288595588951543808'],@jawadkhan1998 Thanks Jawad!
2811,2811,2811,1.288518766482129e+18,2020-07-29 16:56:28+00:00,['1288518766482128902'],This is spot on. Watch and vote @JessicaLBarnard for @YoungLabourUK Chair https://t.co/NtJPEjOmLN
2816,2816,2816,1.2884810757827052e+18,2020-07-29 14:26:41+00:00,['1288481075782705152'],@cwuscott Thanks Scott !
2820,2820,2820,1.288439126266708e+18,2020-07-29 11:40:00+00:00,['1288439126266707969'],@CaoimheHaleLab 🤩 best of luck
2823,2823,2823,1.288430946182738e+18,2020-07-29 11:07:30+00:00,['1288430946182737921'],@_Dylan_T @olydurose I didn’t attend
2825,2825,2825,1.288430853341753e+18,2020-07-29 11:07:07+00:00,['1288430853341753345'],@WillSharpp Thank you Will!
2826,2826,2826,1.288422272357798e+18,2020-07-29 10:33:02+00:00,['1288422272357797888'],@_Dylan_T @olydurose I didn’t? I’m still awaiting the outcome of the statement on trans rights
2829,2829,2829,1.2884083768592955e+18,2020-07-29 09:37:49+00:00,['1288408376859295744'],@willJones200 Thanks for coming and asking your Qs :)
2830,2830,2830,1.2884083127872102e+18,2020-07-29 09:37:33+00:00,['1288408312787210241'],"Great to have a zoom call with @LabourHighPeak young members hosted by @jonnywinbow to talk about pol ed, representation, fighting anti-Semitism, supporting local groups + more!

Any members who want to ask Qs/ have a discussion with a Young Labour group - do reach out! #Lara4NEC https://t.co/kMwmiiUFPH"
2831,2831,2831,1.2884074004715807e+18,2020-07-29 09:33:56+00:00,['1288407400471580672'],@_Dylan_T @olydurose Dylan - I didn't. I am firmly committed to trans rights and my own and Young Labour's record over the last two years speak for itself on this issue. Apologies for missing your message.
2838,2838,2838,1.288115207194022e+18,2020-07-28 14:12:52+00:00,['1288115207194021888'],@Aidan_Harper_ Thanks for your support!
2843,2843,2843,1.288087461747462e+18,2020-07-28 12:22:37+00:00,['1288087461747462144'],@Eli_Edwards !! someone has been reading their tribune &lt;3
2848,2848,2848,1.2880823024808468e+18,2020-07-28 12:02:06+00:00,['1288082302480846853'],"⏰You can now nominate me to be re-elected! ⏰

Click the link below, my name is Lara McNeill + my membership number is L1326015. 

Re-elect me so we can organise for the socialist future young people deserve. 🌹 

https://t.co/kBWBmgAkrS #Lara4NEC https://t.co/VUD8rZdMVJ"
2851,2851,2851,1.2878910875085496e+18,2020-07-27 23:22:17+00:00,['1287891087508549633'],@jamiewahyu Love it!
2853,2853,2853,1.287519568949379e+18,2020-07-26 22:46:00+00:00,['1287519568949379072'],Settling in @aneesa_akbar 🤝 https://t.co/JlaiWohwtQ
2854,2854,2854,1.2874601295967478e+18,2020-07-26 18:49:49+00:00,['1287460129596747776'],@cwuscott Well in mate!
2856,2856,2856,1.2874459491162276e+18,2020-07-26 17:53:28+00:00,['1287445949116227586'],@marcusbarnett_ @charlotte2153 💓
2859,2859,2859,1.287066330181632e+18,2020-07-25 16:45:00+00:00,['1287066330181632002'],@5tevieM @AnnieMaloney__
2860,2860,2860,1.2870015486990746e+18,2020-07-25 12:27:35+00:00,['1287001548699074560'],"Over a million followers and the rest will have seen the conspiracy theories and anti Jewish hatred Wiley has shared. 

These unacceptable statements have to be challenged - by all of us - and social media platforms have a duty to crack down on the inciting of racial hatred. https://t.co/iXP61xXZQa"
2864,2864,2864,1.2867487619397304e+18,2020-07-24 19:43:06+00:00,['1286748761939730437'],@gsjosan I know I missed most of NEC this week - but how do we know this re BAME membership? Haven’t we just started recording it? Anecdotally I’ve noticed the opposite over recent issues so just wondering
2866,2866,2866,1.286731231456039e+18,2020-07-24 18:33:26+00:00,['1286731231456038913'],Really really sad. A budding medic lost too soon https://t.co/WQhddQo7NL
2872,2872,2872,1.286402488028074e+18,2020-07-23 20:47:08+00:00,['1286402488028073984'],"If people think a Labour leader who makes speeches like this will be forgotten easily, they’re wrong. https://t.co/9cQHG3JQsk"
2874,2874,2874,1.286388385549103e+18,2020-07-23 19:51:05+00:00,['1286388385549103104'],@DaveWardGS Thanks Dave!
2878,2878,2878,1.2863771033494282e+18,2020-07-23 19:06:15+00:00,['1286377103349428226'],"Massive thanks to the CWU for their endorsement of my campaign to restand for the NEC.

Over the last two years I have worked closely with the CWU - a highly highly impressive industrial and political union. 

I hope our close relationship continues for two more 🤝 https://t.co/swfsV7ET90"
2882,2882,2882,1.2860417477731082e+18,2020-07-22 20:53:40+00:00,['1286041747773108225'],@chloelou_k You’re gorgeous and so is the cake
2896,2896,2896,1.2853319786409083e+18,2020-07-20 21:53:18+00:00,['1285331978640908296'],@shnnnjzzrd @JessicaLBarnard Incredible
2897,2897,2897,1.2853249617884283e+18,2020-07-20 21:25:25+00:00,['1285324961788428289'],if you have any questions please DM me or email at McNeill.lara@yahoo.co.uk and I look forward to a positive election period with a renewed sense of enthusiasm in organising our young members for socialism
2898,2898,2898,1.2853247639556956e+18,2020-07-20 21:24:38+00:00,['1285324763955695617'],this allows the national committee to be well tuned into the going ons of the regional committees and begins a process of having a functional regional structure in every area
2899,2899,2899,1.2853246340329226e+18,2020-07-20 21:24:07+00:00,['1285324634032922626'],"In the democracy review rule changes I proposed, the rulebook has removed the two 'ordinary reps', introduced three student reps (two of which must be women), changed under 19s officer to under 18s and made the regional rep positions chairs of the relevant regional YL groups"
2900,2900,2900,1.2853242299662868e+18,2020-07-20 21:22:31+00:00,['1285324229966286856'],"Unfortunately will miss tomorrow's NEC as I can't get leave, but Young Labour election timetable and procedures will be discussed and hopefully passed."
2905,2905,2905,1.2852713103320474e+18,2020-07-20 17:52:14+00:00,['1285271310332047360'],@JamesWillMarsh NEC decide tomorrow
2910,2910,2910,1.2852605245157294e+18,2020-07-20 17:09:22+00:00,['1285260524515729409'],@JessicaLBarnard Don’t know many people as committed or dedicated as you in achieving an inclusive and socialist movement for young people. You’ll smash it. 👏🏼
2912,2912,2912,1.2852599859544433e+18,2020-07-20 17:07:14+00:00,['1285259985954443264'],"“I don’t want to be chair of Young Labour to build a personal brand, or to use it as a launch pad for a political career. I want to help my generation to fight for change”

 Fully behind @JessicaLBarnard’s pitch to be our next @YoungLabourUK chair 🔥 https://t.co/8OdLUWzSvE"
2915,2915,2915,1.2844993489492705e+18,2020-07-18 14:44:44+00:00,['1284499348949270535'],@veritynevitt Some Tory councillors come from our school 🤢
2918,2918,2918,1.284438972589015e+18,2020-07-18 10:44:49+00:00,['1284438972589015040'],"@bolloticks No, can’t wait"
2919,2919,2919,1.2844339574304645e+18,2020-07-18 10:24:53+00:00,['1284433957430464513'],"I was interviewed by the BBC about my experience as a junior doctor during COVID-19.

I’m proud to serve the NHS, but more needs to be done to support staff at this time. 

If re-elected I will always fight to ensure Labour prioritises our NHS and keeps it public.

#LaraForNEC https://t.co/rA7CbuqWzn"
2926,2926,2926,1.2840570752330506e+18,2020-07-17 09:27:18+00:00,['1284057075233050625'],@indiathorogood @UKLabour You’ve been beyond helpful and an actual legend! 👑 good luck for whatever happens next x
2927,2927,2927,1.2840530663634248e+18,2020-07-17 09:11:22+00:00,['1284053066363424768'],🧐 https://t.co/MyuWHUZwrQ
2928,2928,2928,1.284051494921212e+18,2020-07-17 09:05:07+00:00,['1284051494921211905'],"Really happy to again have the support of @TSSAunion in my re-election campaign. 

I’ve worked with colleagues from across the union in my role, including the fabulous chair of the NEC - @andydaisyfox  - and I look forward to continuing to fight for socialism alongside them! https://t.co/gHRI2gsR7e"
2929,2929,2929,1.2838983321932145e+18,2020-07-16 22:56:30+00:00,['1283898332193214465'],@shnnnjzzrd 💓💓💓
2933,2933,2933,1.2838497741234258e+18,2020-07-16 19:43:33+00:00,['1283849774123425792'],@JessicaLBarnard @queenesther95 🤩🤩🤩
2938,2938,2938,1.2834363509104722e+18,2020-07-15 16:20:45+00:00,['1283436350910472192'],@MikeSegalov 💓
2940,2940,2940,1.2831613642242458e+18,2020-07-14 22:08:03+00:00,['1283161364224245760'],@KateHicks99 @gracepetrie 💓💓
2943,2943,2943,1.2831559221943992e+18,2020-07-14 21:46:26+00:00,['1283155922194399232'],Unions get demonised beyond belief and they win for the working class https://t.co/UxRMHF8Atf
2944,2944,2944,1.2831426910779228e+18,2020-07-14 20:53:51+00:00,['1283142691077922817'],"Got sent this book yesterday from @michaelmuir1997 because I told him I was stressed. Hasn’t escaped my memory that two years ago this week, him and some lovely friends sent me these roses to Hastings on a sad day. Very lucky to have friends like this ✨🌹 https://t.co/AsCWviQaTI"
2946,2946,2946,1.283115218214822e+18,2020-07-14 19:04:41+00:00,['1283115218214821888'],@Natalan @joan0fsnark Deficient is under 20 and insufficient under 50 from memory. Sounds like you got the right thing - rechecking isn’t harmful though
2947,2947,2947,1.2831112370652897e+18,2020-07-14 18:48:52+00:00,['1283111237065289731'],"@Natalan @joan0fsnark There’s “insufficient” and “deficient” which are slightly different but you should have a loading dose of like 40,000 units for a week then like 800/1,000 units going forward to restore stores properly"
2950,2950,2950,1.283004546793517e+18,2020-07-14 11:44:55+00:00,['1283004546793517060'],@graceblakeley 🥵 🔥
2954,2954,2954,1.2827805325737206e+18,2020-07-13 20:54:46+00:00,['1282780532573720579'],@charlierhia @David_Doig
2956,2956,2956,1.2827786064486482e+18,2020-07-13 20:47:07+00:00,['1282778606448648192'],@mattzarb Man child
2961,2961,2961,1.2827050610937037e+18,2020-07-13 15:54:52+00:00,['1282705061093703683'],@BlazeQuark Omg well done
2963,2963,2963,1.2826623939407135e+18,2020-07-13 13:05:20+00:00,['1282662393940713472'],"🚨Today @LabourMuslims 
 has launched the biggest consultation of Muslim Labour members in history 🚨

🔴 Be the first to get your voice heard, fill out the survey: https://t.co/S6kW304q5Y 

🔴 Read the piece in LabourList: https://t.co/n6ngAsgXEn"
