,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
527,527,527,1.544432695312253e+18,2022-07-05 21:27:03+00:00,['1544432695312252939'],@NatkoBeck @JahanshahlooH Who says I want to do good
528,528,528,1.544432528739783e+18,2022-07-05 21:26:23+00:00,['1544432528739782658'],"@JoFrhwld If it’s not on IG main, did it happen? If you don’t place yourself at the centre of everything, do you exist? If people don’t like, how will you know how to feel?"
530,530,530,1.5444316373117583e+18,2022-07-05 21:22:51+00:00,['1544431637311758336'],@mevparekh “Stuffed jalapeños last night. It never gets any cheesier”
531,531,531,1.5444275959026852e+18,2022-07-05 21:06:47+00:00,['1544427595902685184'],@mcaninch_josh Hehe very good
532,532,532,1.54442753994231e+18,2022-07-05 21:06:34+00:00,['1544427539942309890'],Main main character https://t.co/TclF2O8prR
533,533,533,1.5444267596759572e+18,2022-07-05 21:03:28+00:00,['1544426759675957255'],"DEATH CLOUT

#imthemaincharacter https://t.co/7Jdke2Bg9M"
534,534,534,1.544426306842108e+18,2022-07-05 21:01:40+00:00,['1544426306842107905'],@dannyjnwong Thanks Danny
535,535,535,1.544425017080963e+18,2022-07-05 20:56:32+00:00,['1544425017080963072'],Awful toxic crap in this thread. Junior drs shouldn’t be buying/baking for anyone unless they want to. As an F1 surg consultants bought us a massive fry up on Friday mornings to reward us (&amp; one told us about how he had gastric band loosening surgery to enjoy breakfasts again!) https://t.co/cweBHMrCqB
536,536,536,1.5444233264787292e+18,2022-07-05 20:49:49+00:00,['1544423326478729216'],@kungfudoctor I don’t want to exist in a world where that is accepted terminology
537,537,537,1.5444231636012933e+18,2022-07-05 20:49:10+00:00,['1544423163601293319'],@JudgeTread I will be an independent Health Secretary. Tell everyone they’re a bunch of gobshites
538,538,538,1.5444226202669957e+18,2022-07-05 20:47:01+00:00,['1544422620266995716'],@aalwelch @tomscott Extremely. But all’s fair in bantz and war
539,539,539,1.544417532110672e+18,2022-07-05 20:26:48+00:00,['1544417532110671878'],"This is a letter about a pension from a private company. Not that I care about a fee but just curious if the bit in blue is correct? They’ve asked for quite a comprehensive account, it’s not just a couple of tick boxes. https://t.co/QwRWXDFRZh"
540,540,540,1.544414830425264e+18,2022-07-05 20:16:04+00:00,['1544414830425264134'],Same energy 😉😆 https://t.co/JaThYfUn9m
541,541,541,1.5444141457260954e+18,2022-07-05 20:13:20+00:00,['1544414145726095361'],"WRITE TO THE TIMES

TELL THEM WE NEED A YOUTUBE DOCTOR TO MAKE POLITICS HIP AND COOL AGAIN https://t.co/KFFe8zilsK"
542,542,542,1.5444136955849933e+18,2022-07-05 20:11:33+00:00,['1544413695584993280'],How the f did I miss this first time round? Amazing. https://t.co/wCJLmALtOA
544,544,544,1.5443790386550292e+18,2022-07-05 17:53:50+00:00,['1544379038655029252'],"Oof twitter sidebar (which I only see on iPad - thanks to those who told me how to block it elsewhere!) is saying:

Rishi Sunak and Sajid Javid
Trending with: Rats

😬"
545,545,545,1.5443745457962844e+18,2022-07-05 17:35:59+00:00,['1544374545796284418'],@tony_bridges_el They made a whole TV comedy about it…
547,547,547,1.5443710537780593e+18,2022-07-05 17:22:06+00:00,['1544371053778059264'],@MayuDeshp I desperately want to be
548,548,548,1.5443708987943404e+18,2022-07-05 17:21:29+00:00,['1544370898794340354'],"Sajid and Rishi, 2022 (decolorized) https://t.co/NJlU8ESS4p"
549,549,549,1.5443702777522135e+18,2022-07-05 17:19:01+00:00,['1544370277752213505'],https://t.co/kiWw7udug7
550,550,550,1.5443700693749105e+18,2022-07-05 17:18:12+00:00,['1544370069374910464'],"[deep sigh]

Countdown to SajJav and RichieRish launching their leadership bids in 5…4…3… https://t.co/GWJHXxZusN"
551,551,551,1.544369336978137e+18,2022-07-05 17:15:17+00:00,['1544369336978137090'],"@toastoffire Damn, I thought that was a good joke"
552,552,552,1.5443691126877307e+18,2022-07-05 17:14:24+00:00,['1544369112687730688'],"I joke because what else can I do? Honestly I fucking despair at the continuous, unrelenting free fall this country has been in for what seems like an eternity now. It beggars belief. I am just speechless at how appalling this government is."
553,553,553,1.5443681076780485e+18,2022-07-05 17:10:24+00:00,['1544368107678048260'],Make me Health Secretary you cowards https://t.co/RERadNesQA
554,554,554,1.5443668948614922e+18,2022-07-05 17:05:35+00:00,['1544366894861492224'],This is straight out of Jo Brand’s little-watched but very good NHS-ish comedy ‘Getting On’ on BBC https://t.co/fdtCTiWZQe
555,555,555,1.5443662950843105e+18,2022-07-05 17:03:12+00:00,['1544366295084310528'],@timricketts_ https://t.co/3icpO0zWBX
556,556,556,1.5443565642488095e+18,2022-07-05 16:24:32+00:00,['1544356564248809476'],@EdanStarforth @Dr_KM_ @aroradrn @iceman_ex https://t.co/zT8RA1iAYW
557,557,557,1.5443537127512228e+18,2022-07-05 16:13:12+00:00,['1544353712751222786'],@EdanStarforth @Dr_KM_ @aroradrn @iceman_ex You are good people. I clearly don’t give off the supportive vibe as I am pretty sure no one wants to message me for help
558,558,558,1.5443531988567204e+18,2022-07-05 16:11:09+00:00,['1544353198856720388'],"ABO compatibility

#TipsforNewDocs https://t.co/UPP8HlMuac"
559,559,559,1.5443413247818547e+18,2022-07-05 15:23:58+00:00,['1544341324781854720'],beta cuck american platforms falling over themselves trying to be like the chinese gigachad tiktok
560,560,560,1.5443409025878262e+18,2022-07-05 15:22:18+00:00,['1544340902587826177'],Oh jeez when did twitter start doing infinite scroll for videos fuuuuck why must short format videos pollute everything
561,561,561,1.5443394328365998e+18,2022-07-05 15:16:27+00:00,['1544339432836599810'],@docpendros Nice
562,562,562,1.5443262840288133e+18,2022-07-05 14:24:12+00:00,['1544326284028813313'],@drphiliplee1 I can’t believe it’s not better pay
563,563,563,1.544326088201048e+18,2022-07-05 14:23:26+00:00,['1544326088201048064'],No Novak?
564,564,564,1.5443025744462807e+18,2022-07-05 12:50:00+00:00,['1544302574446280705'],What is a COW
565,565,565,1.5442865087855862e+18,2022-07-05 11:46:09+00:00,['1544286508785586178'],"@helen_barnowl @mikefnq You are right. So let’s remove sex from the equation, the world is full of dickheads and I don’t want to hear from them. People can still tweet or email me, I don’t think communication is cut off. But I think adding an extra hurdle is no bad thing."
566,566,566,1.5442845055020974e+18,2022-07-05 11:38:12+00:00,['1544284505502097408'],@mina_el_naguib 👊 https://t.co/2JOlDSAt5x
567,567,567,1.5442833616188457e+18,2022-07-05 11:33:39+00:00,['1544283361618845697'],@timricketts_ @Variola3 @SusilPallikada1 @Beska @TharushaGunawa4 https://t.co/uIhCzmKv7A
568,568,568,1.5442647854533222e+18,2022-07-05 10:19:50+00:00,['1544264785453322240'],It’s nice to spend snippets of free time learning a language but this app is pretty weird https://t.co/5hB2X4B9rE
569,569,569,1.5442274159788196e+18,2022-07-05 07:51:20+00:00,['1544227415978819586'],@GidMK Me at work https://t.co/uPuDTnyGbX
570,570,570,1.5442225678289715e+18,2022-07-05 07:32:05+00:00,['1544222567828971520'],Sexy cardiologist is an oxymoron https://t.co/wcBbG6oABG
571,571,571,1.544216341586002e+18,2022-07-05 07:07:20+00:00,['1544216341586001920'],@ahyde635 @LewisStanding1 You kind of have to wonder how ophthalmology got an on call SHO room in the first place…?
572,572,572,1.5442085424916234e+18,2022-07-05 06:36:21+00:00,['1544208542491623424'],"@bridgetsproston True, although we watched it on twitter so they don't count towards the tota – but yes, even if half those 16M tiktok views are hate-views after going viral, they're still views. Trolling works too."
573,573,573,1.544207498143535e+18,2022-07-05 06:32:12+00:00,['1544207498143535104'],@RobWComedy Thank goodness for my camera's zoom function
574,574,574,1.544206720326574e+18,2022-07-05 06:29:06+00:00,['1544206720326574082'],"I haven't set my 🍏Watch to share anything with friends but the other day when I went cycling I got an encouragement text from @AliAbdaal &amp; now I'm getting updates on my wrist whenever he does a workout wtf is going on

I wouldn't mind except he's putting me to shame #unsubscribe"
575,575,575,1.5442011856404726e+18,2022-07-05 06:07:07+00:00,['1544201185640472576'],@docjallingham 2 hours over…that must’ve been some goood sleep!
576,576,576,1.5442006259021988e+18,2022-07-05 06:04:53+00:00,['1544200625902198787'],@yuantipuree Neither a receiver nor a sender be
577,577,577,1.5442005363287532e+18,2022-07-05 06:04:32+00:00,['1544200536328753152'],"@mikefnq Exactly what prompted my comment, a woman telling me about the awful shit she is sent and I just wasn’t sure why she left DMs open (obviously not trying to shift blame to her, but unless you need it for your job like a journalist, why not protect yourself)"
578,578,578,1.5441947326659953e+18,2022-07-05 05:41:28+00:00,['1544194732665995265'],@Zlatty Absolutely no chance
579,579,579,1.5441923411494707e+18,2022-07-05 05:31:58+00:00,['1544192341149470722'],I’m constantly perplexed by how many of you have your DMs open on here
580,580,580,1.544103630801977e+18,2022-07-04 23:39:28+00:00,['1544103630801977345'],"Scrubs: The Medfluencers (2022)

Dr Jan Itor (Twitter 434K) is bravely fighting against the Big Pharma juggernaut who want to profit from vaccines They tried to silence his work showing treatment of his own devising, Chloroxoquin J-PAK, has a 100% success rate against all disease https://t.co/1CZckiE4QQ"
581,581,581,1.5441022172166554e+18,2022-07-04 23:33:51+00:00,['1544102217216655365'],@amysoyka Wasn’t sure where he’d fit into the modern social media medical landscape. Buuut I think I’ve just figured it out!
582,582,582,1.5440909516180193e+18,2022-07-04 22:49:05+00:00,['1544090951618019330'],Great Replacement Theory is really being mainstreamed again in a 2022 reworded rebooted kind of way isn’t it?
583,583,583,1.5440904004739932e+18,2022-07-04 22:46:53+00:00,['1544090400473993219'],@mcaninch_josh Gonna creep outta this thread now
584,584,584,1.544090146928296e+18,2022-07-04 22:45:53+00:00,['1544090146928295937'],"😂😂

Also refreshing that Noah Wylie gets the handsome label not George Clooney. You set the tone Carter! https://t.co/nvqoCK3rtW"
585,585,585,1.5440809677233562e+18,2022-07-04 22:09:24+00:00,['1544080967723356161'],@mcaninch_josh Don't go chasing clout falls
586,586,586,1.5440793090102477e+18,2022-07-04 22:02:49+00:00,['1544079309010247685'],"@mcaninch_josh I sang it loud when I saw them live last week at glasto! Well, not Lisa 😢"
587,587,587,1.5440789571165225e+18,2022-07-04 22:01:25+00:00,['1544078957116522497'],"@NotYourAvgRN First 5 series are some of the best TV - I didn’t say medical TV, I mean TV in general - in history. It changed so much. The single mobile camera, long tracking shots etc that hundreds of shows would copy, the cinematic style…all started with ER"
588,588,588,1.5440785941667226e+18,2022-07-04 21:59:59+00:00,['1544078594166722560'],"@thedoctorkhan Yes, I think we all have more involvement with doctors than barristers but don’t think it’s actually anger at striking, just at the very thought of doctors asking for more money. Or maybe because Times commenters have a hard on for law and order?"
589,589,589,1.5440753663393833e+18,2022-07-04 21:47:09+00:00,['1544075366339383296'],"Interesting to contrast top comments in the centre-right Times on an article about barristers striking, vs doctors potentially striking. To be fair - further down you do find the same ‘money grabbing posh twats’ comments, but I don’t often see supportive comments at all for docs https://t.co/LRL0xSw0SM"
590,590,590,1.544072288391336e+18,2022-07-04 21:34:55+00:00,['1544072288391335936'],"Wait, are you saying the PD bag was warmed? That’s…kind of genius. Gross. But genius. https://t.co/FF55RHxdcR"
591,591,591,1.5440662952636252e+18,2022-07-04 21:11:06+00:00,['1544066295263625225'],@dr_shai @RealFakeStanley Not even in the top 20
592,592,592,1.5440545689417687e+18,2022-07-04 20:24:31+00:00,['1544054568941768704'],"Cynical performative grief or not, it works. Look at the views on that tiktok vs her usual. People are going to keep milking this sympathy/hero cow forever https://t.co/HUIAgeVAo1"
593,593,593,1.5440528798535885e+18,2022-07-04 20:17:48+00:00,['1544052879853588480'],@Moatisim_Asim @helengrote Why wake them up? Where else will I rest my coffee
594,594,594,1.5440524441743606e+18,2022-07-04 20:16:04+00:00,['1544052444174360577'],Someone was not paying attention to my talk. Or maybe they were and I somehow promoted the wrong thing! https://t.co/2B5KRUknWy
596,596,596,1.5440507450157343e+18,2022-07-04 20:09:19+00:00,['1544050745015734273'],@embasic @RealFakeStanley I think we'd get on just fine https://t.co/ouMrbQ8cW7
597,597,597,1.5440494925964984e+18,2022-07-04 20:04:20+00:00,['1544049492596498436'],@embasic I miss those days
598,598,598,1.5440470743580426e+18,2022-07-04 19:54:44+00:00,['1544047074358042630'],"@joelgiblett tbf I think I used it once or twice, otherwise I used to sleep on some blankets on the reg office floor"
599,599,599,1.544046860175872e+18,2022-07-04 19:53:53+00:00,['1544046860175872001'],@joelgiblett Oh my god...I had totally forgotten about that until just now. I must've blocked it from my mind!! Such a strange set up.
600,600,600,1.544046626716672e+18,2022-07-04 19:52:57+00:00,['1544046626716672002'],"@BernhardWerner Yes...that's the point, or did you think the others were realistic? We're living in the shitty timeline"
601,601,601,1.5440449211365868e+18,2022-07-04 19:46:10+00:00,['1544044921136586755'],@CoolAsANeuroRad @RogueRad @dr_benoy_n_shah @rijan44 Surely England have this one in the bag. What a day.
603,603,603,1.54404454637133e+18,2022-07-04 19:44:41+00:00,['1544044546371330050'],@BiRuGiTo Oh really?! That is the single most important criticism I've ever heard of them. Ew gross. I already found it undesirable to take work scrubs home to wash because I know they practically boil them in the hospital laundry but thought at least you could do a 60C wash at home
