Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
569,569,569,1.454135115416752e+18,2021-10-29 17:16:42+00:00,['1454135115416752131'],@ElaineD70586678 I am sorry. I hope you are ok! I have to say this made me laugh and I needed one after today - people are looking at me now,, i am sorry i hope you are ok i have to say this made me laugh and i needed one after today  people are looking at me now,False
570,570,570,1.4539829577236562e+18,2021-10-29 07:12:05+00:00,['1453982957723656194'],Dreading another busy day at the GP surgery… wasn’t expecting this majestic show https://t.co/knd8kn91gO,,dreading another busy day at the gp surgery wasnt expecting this majestic show ,False
571,571,571,1.4538468760175452e+18,2021-10-28 22:11:21+00:00,['1453846876017545219'],Why is it necessary to have so many people in one place for a tv show?  The pandemic is not over  #bbcqt,,why is it necessary to have so many people in one place for a tv show  the pandemic is not over  ,False
574,574,574,1.45310786637056e+18,2021-10-26 21:14:47+00:00,['1453107866370560002'],@WelshGasDoc F1 or just all of us?,, f or just all of us,False
577,577,577,1.4527310427380818e+18,2021-10-25 20:17:25+00:00,['1452731042738081794'],@ElaineD70586678 It’s good 🙂,, its good ,False
578,578,578,1.4527180281148252e+18,2021-10-25 19:25:42+00:00,['1452718028114825220'],@ElaineD70586678 Your tweets always make me hungry,, your tweets always make me hungry,False
579,579,579,1.4526919536703693e+18,2021-10-25 17:42:06+00:00,['1452691953670369288'],@Shirin714 I had to choose. You know who won :)  we don’t see him anymore,, i had to choose you know who won   we dont see him anymore,False
580,580,580,1.452688574659416e+18,2021-10-25 17:28:40+00:00,['1452688574659416070'],"@Nick19762412 @CockertonMark Absolutely, and I’d be upset with myself not the dog",,  absolutely and id be upset with myself not the dog,False
582,582,582,1.452665236725584e+18,2021-10-25 15:55:56+00:00,['1452665236725583874'],@Rahee1991 This is my post nights block celebration ritual,, this is my post nights block celebration ritual,False
585,585,585,1.4518133233522975e+18,2021-10-23 07:30:44+00:00,['1451813323352297472'],@Snowden You’re showing off now,, youre showing off now,False
586,586,586,1.451612664422191e+18,2021-10-22 18:13:23+00:00,['1451612664422191105'],"@EmergencyBod To be fair it felt like 80% you talking about veganism. I’m vegan, I don’t mind but I was interested to hear from and get to know Dr Baruha",, to be fair it felt like  you talking about veganism im vegan i dont mind but i was interested to hear from and get to know dr baruha,False
588,588,588,1.4513002718465638e+18,2021-10-21 21:32:03+00:00,['1451300271846563842'],@mevparekh Please stop,, please stop,False
589,589,589,1.45108610210279e+18,2021-10-21 07:21:01+00:00,['1451086102102790148'],The sun rising while the moon was still playing hide and seek with the clouds on the other side of the sky - the joys of early morning dog walks https://t.co/cSlZscbeMN,,the sun rising while the moon was still playing hide and seek with the clouds on the other side of the sky  the joys of early morning dog walks ,False
590,590,590,1.4509206390665257e+18,2021-10-20 20:23:31+00:00,['1450920639066525702'],@ElaineD70586678 Awww thank you 😘,, awww thank you ,False
593,593,593,1.4509151461598618e+18,2021-10-20 20:01:42+00:00,['1450915146159861768'],"@ElaineD70586678 I feel bad asking when someone makes something special that they share, specially as it’s a family thing.  I’ll look it up online and make an inferior version 🙂",, i feel bad asking when someone makes something special that they share specially as its a family thing  ill look it up online and make an inferior version ,False
594,594,594,1.4509013200015892e+18,2021-10-20 19:06:45+00:00,['1450901320001589250'],Apple chutney a friend made with apples from her garden - best thing I’ve ever tasted.  Said I would pay for a regular supply. She said she’ll make some more next year. Just not good enough 🤷🏽‍♀️ https://t.co/lkq0qUPza5,,apple chutney a friend made with apples from her garden  best thing ive ever tasted  said i would pay for a regular supply she said shell make some more next year just not good enough  ,False
597,597,597,1.4508142147974715e+18,2021-10-20 13:20:38+00:00,['1450814214797471749'],"@roastmalone_ Chili Chocolate
aka: Chili billy, Chili pili, Chili pill pilly, Chili pilloo, Chili pill pilloo, pill pilli, joojoo https://t.co/JD2FxerqDN",," chili chocolate
aka chili billy chili pili chili pill pilly chili pilloo chili pill pilloo pill pilli joojoo ",False
601,601,601,1.4498219019714642e+18,2021-10-17 19:37:32+00:00,['1449821901971464205'],"@Myberns1 I once hid some chewed up liver under a rug, for it to be found some days later by one angry mother",, i once hid some chewed up liver under a rug for it to be found some days later by one angry mother,False
603,603,603,1.4497781517148692e+18,2021-10-17 16:43:41+00:00,['1449778151714869253'],@I_Am_The_Storm_ I love you,, i love you,False
604,604,604,1.449772264145236e+18,2021-10-17 16:20:17+00:00,['1449772264145235971'],@Sethrogen @ecareyo See  @DrNeilStone’s bio,,  see  s bio,False
605,605,605,1.4497709105846108e+18,2021-10-17 16:14:55+00:00,['1449770910584610821'],"Apart from one, the rest are fine. Squirrels have come through  💕🐿 https://t.co/KfzOKTBirK",,apart from one the rest are fine squirrels have come through   ,False
606,606,606,1.4497688133445263e+18,2021-10-17 16:06:35+00:00,['1449768813344526342'],"All the walnuts left in the back garden by the squirrels so far, including a half eaten one.  I’m suspicious… the other ones are probably inedible https://t.co/Fr19omQ6yi",,all the walnuts left in the back garden by the squirrels so far including a half eaten one  im suspicious the other ones are probably inedible ,False
609,609,609,1.449733677932548e+18,2021-10-17 13:46:58+00:00,['1449733677932548096'],@DrWaheedArian Definitely helps recharge,, definitely helps recharge,False
610,610,610,1.4497327413780685e+18,2021-10-17 13:43:14+00:00,['1449732741378068480'],@DrWaheedArian Watching these two https://t.co/n7W5pB87SI,, watching these two ,False
611,611,611,1.449710633503572e+18,2021-10-17 12:15:24+00:00,['1449710633503571978'],@ClareGerada I’m glad I’m not the only one with married at first sight as my guilty not-so-much pleasure.,, im glad im not the only one with married at first sight as my guilty notsomuch pleasure,False
613,613,613,1.4493509435024794e+18,2021-10-16 12:26:07+00:00,['1449350943502479362'],Dogs ❤️ https://t.co/lBgHODV0Dh,,dogs  ,False
622,622,622,1.4485611930656315e+18,2021-10-14 08:07:56+00:00,['1448561193065631744'],"Getting rewarded for corruption, cronyism and incompetence https://t.co/QME7bZN7VC",,getting rewarded for corruption cronyism and incompetence ,False
626,626,626,1.4482669291233362e+18,2021-10-13 12:38:38+00:00,['1448266929123336199'],@domdyer70 Great news but sad thinking of all the amazing work that the @Nowzad team could have continued doing in Afghanistan for the animals there if things could have been different 💔,, great news but sad thinking of all the amazing work that the  team could have continued doing in afghanistan for the animals there if things could have been different ,False
627,627,627,1.4478180304325878e+18,2021-10-12 06:54:52+00:00,['1447818030432587777'],“Continuing” implies he started https://t.co/y4ch8y5AEu,,continuing implies he started ,False
630,630,630,1.4476663869275914e+18,2021-10-11 20:52:17+00:00,['1447666386927591426'],"“If you vote or make noise about people stealing your jobs, then those people go and you don’t have what it takes to go do those jobs, then I’m sorry, shame on you”  @SholaMos1  #workethics #thegreatdebate",,if you vote or make noise about people stealing your jobs then those people go and you dont have what it takes to go do those jobs then im sorry shame on you     ,False
633,633,633,1.4472629074404475e+18,2021-10-10 18:09:00+00:00,['1447262907440447489'],@TomStoddartWUT Bless you 🙂,, bless you ,False
634,634,634,1.4472607731898286e+18,2021-10-10 18:00:31+00:00,['1447260773189828610'],@mevparekh One in the bedroom and one in the kitchen,, one in the bedroom and one in the kitchen,False
635,635,635,1.447255588916826e+18,2021-10-10 17:39:55+00:00,['1447255588916826115'],"But last few days, they’ve been leaving walnuts in the back garden. I feel like it’s a gift but I bet they are inedible and the squirrels know https://t.co/pVGG6u1CFn",,but last few days theyve been leaving walnuts in the back garden i feel like its a gift but i bet they are inedible and the squirrels know ,False
636,636,636,1.4472547371376435e+18,2021-10-10 17:36:32+00:00,['1447254737137643528'],I was feeling a bit trolled by the squirrels leaving the green husks outside my door https://t.co/aHwMq6oWAH,,i was feeling a bit trolled by the squirrels leaving the green husks outside my door ,False
638,638,638,1.4472481804170076e+18,2021-10-10 17:10:29+00:00,['1447248180417007617'],"It’s partly the neighbours, but probably mostly these squirrels https://t.co/8P70PfTjv9",,its partly the neighbours but probably mostly these squirrels ,False
639,639,639,1.4472426428494193e+18,2021-10-10 16:48:29+00:00,['1447242642849419269'],"Walnut tree outside.  I took these photos in July and I’ve been waiting for months for them to be ready. Pretty much overnight they all disappeared.  Still, it’s brought back such lovely memories of climbing walnut trees in Iran and that amazing smell https://t.co/6zcyOQHIa7",,walnut tree outside  i took these photos in july and ive been waiting for months for them to be ready pretty much overnight they all disappeared  still its brought back such lovely memories of climbing walnut trees in iran and that amazing smell ,False
640,640,640,1.447169817329406e+18,2021-10-10 11:59:06+00:00,['1447169817329405959'],@TomStoddartWUT He took it as a compliment. Great that you were honest.  And I admire him for asking. Many of us internalise our feelings when we think we are being looked at for being different and it really damages our sense of belonging,, he took it as a compliment great that you were honest  and i admire him for asking many of us internalise our feelings when we think we are being looked at for being different and it really damages our sense of belonging,False
648,648,648,1.4467307978100613e+18,2021-10-09 06:54:35+00:00,['1446730797810061315'],@Shirin714 You are amazing 😘,, you are amazing ,False
654,654,654,1.4458171452297093e+18,2021-10-06 18:24:04+00:00,['1445817145229709312'],"We need politicians who know what difference £20 a week can make to a family, know what it’s like to struggle to pay your rent or your bills.  Instead we vote in Eaton educated millionaire elite out of touch with reality of life",,we need politicians who know what difference  a week can make to a family know what its like to struggle to pay your rent or your bills  instead we vote in eaton educated millionaire elite out of touch with reality of life,False
