,text,edit_history_tweet_ids,author_id,id,followers_count,following_count,tweet_count,listed_count
377,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/6dMvXMVzH9,['1565122637575393280'],460324963,1565122637575393280,183,275,9613,16
378,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/cgV5wirSXK,['1565122557413851136'],460324963,1565122557413851136,183,275,9613,16
379,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/FUN5kcLTCY,['1565122497628229632'],460324963,1565122497628229632,183,275,9613,16
380,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/nXgAVQQaPY,['1565122436311699456'],460324963,1565122436311699456,183,275,9613,16
381,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/daHGhIZoCD,['1565122371102855168'],460324963,1565122371102855168,183,275,9613,16
382,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/9mmFOgC3o1,['1565122208925892608'],460324963,1565122208925892608,183,275,9613,16
383,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/NUcUVhWDDv,['1565122152999059462'],460324963,1565122152999059462,183,275,9613,16
384,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/KRiH5dTdIR,['1565122101631406080'],460324963,1565122101631406080,183,275,9613,16
385,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/3wjseiDLqP,['1565122042693062656'],460324963,1565122042693062656,183,275,9613,16
386,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/vS7VB2qzif,['1565121831895711744'],460324963,1565121831895711744,183,275,9613,16
387,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/NrOSBZLTga,['1565121764824588291'],460324963,1565121764824588291,183,275,9613,16
388,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/pjDYDhVkwj,['1565121688106586112'],460324963,1565121688106586112,183,275,9613,16
389,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/ZUkXDmFom9,['1565121610239340545'],460324963,1565121610239340545,183,275,9613,16
390,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/RRXAm4NTCe,['1564757770343452672'],460324963,1564757770343452672,183,275,9613,16
391,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/xpUFF54khy,['1564753218965753856'],460324963,1564753218965753856,183,275,9613,16
392,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/2kXn1Ts5hf,['1564753043106963457'],460324963,1564753043106963457,183,275,9613,16
393,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/ir6XdhCfD2,['1564752967424966657'],460324963,1564752967424966657,183,275,9613,16
394,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/YJXPVlwKlD,['1564752873426403328'],460324963,1564752873426403328,183,275,9613,16
395,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/nLc0dPKJs2,['1564752811807866880'],460324963,1564752811807866880,183,275,9613,16
396,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/gRWJXAEV8b,['1564752713543725056'],460324963,1564752713543725056,183,275,9613,16
397,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/jHtctd1DLg,['1564752635902951425'],460324963,1564752635902951425,183,275,9613,16
398,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/Pmzl1UqD4E,['1564752528230973440'],460324963,1564752528230973440,183,275,9613,16
399,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/NxCknIfNIi,['1564752449940094976'],460324963,1564752449940094976,183,275,9613,16
400,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/YoAcp6tLwV,['1564752386610319361'],460324963,1564752386610319361,183,275,9613,16
401,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/1ZBN3rhJJs,['1564752329194508289'],460324963,1564752329194508289,183,275,9613,16
402,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/i0eac0p5ug,['1564752257912287233'],460324963,1564752257912287233,183,275,9613,16
403,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/q30gKKQ0rO,['1564752184067358720'],460324963,1564752184067358720,183,275,9613,16
404,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/f69G20BADG,['1564752127133908992'],460324963,1564752127133908992,183,275,9613,16
405,Industry Leader Highest Pay Travel Nursing! #travelnurse #travelnursejobs #texasnursejobs #highestpaynursejobs #travelnurse #travelnursing #travel #nurselife #travelnurseadventures #travelnurses #crisisnursejobs #cathlabnurse #rn #or #nicu #tele #rn #icu #nurses https://t.co/PVQXpP08gU,['1564751927128498177'],460324963,1564751927128498177,183,275,9613,16
406,School Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/Kq2fLdVooM,['1565116223490297856'],921723263172206593,1565116223490297856,47,229,20858,0
407,Licensed Practical Nurse (LPN)  | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EZkmfO3MN4,['1565086024610373632'],921723263172206593,1565086024610373632,47,229,20858,0
408,LPN - Licensed Practical Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/KRKjLlXDvu,['1565070925023920129'],921723263172206593,1565070925023920129,47,229,20858,0
409,Licensed Practical Nurse | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/lOKDXPDUsw,['1565055825462296576'],921723263172206593,1565055825462296576,47,229,20858,0
410,School Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/Kq2fLdVooM,['1564829332379500544'],921723263172206593,1564829332379500544,47,229,20858,0
411,"LICENSED PRACTICAL NURSE (PAIN CLINIC) - ANCHORAGE, AK | @CentralCareInc | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EWFMRDu7Nn",['1564768935110754304'],921723263172206593,1564768935110754304,47,229,20858,0
412,Licensed Practical Nurse | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/lOKDXPDUsw,['1564753835691843587'],921723263172206593,1564753835691843587,47,229,20858,0
413,LPN - Licensed Practical Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/KRKjLlXDvu,['1564693438724988928'],921723263172206593,1564693438724988928,47,229,20858,0
414,Licensed Practical Nurse (LPN)  | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EZkmfOlobE,['1564617941341143044'],921723263172206593,1564617941341143044,47,229,20858,0
415,School Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/Kq2fLdVooM,['1564466945273040902'],921723263172206593,1564466945273040902,47,229,20858,0
416,"LICENSED PRACTICAL NURSE (PAIN CLINIC) - ANCHORAGE, AK | @CentralCareInc | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EWFMRDu7Nn",['1564406547509387264'],921723263172206593,1564406547509387264,47,229,20858,0
417,Licensed Practical Nurse | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/lOKDXPDUsw,['1564391448488935424'],921723263172206593,1564391448488935424,47,229,20858,0
418,LPN - Licensed Practical Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/KRKjLlXDvu,['1564331050574168064'],921723263172206593,1564331050574168064,47,229,20858,0
419,Licensed Practical Nurse (LPN)  | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EZkmfOlW1c,['1564255552813043712'],921723263172206593,1564255552813043712,47,229,20858,0
420,School Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/Kq2fLdVooM,['1564104557021519872'],921723263172206593,1564104557021519872,47,229,20858,0
421,"LICENSED PRACTICAL NURSE (PAIN CLINIC) - ANCHORAGE, AK | @CentralCareInc | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/EWFMRDu7Nn",['1564044159278792704'],921723263172206593,1564044159278792704,47,229,20858,0
422,Licensed Practical Nurse | | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/lOKDXPDUsw,['1564029059931283456'],921723263172206593,1564029059931283456,47,229,20858,0
423,LPN - Licensed Practical Nurse | @ConcentricHealt | #lpn #lpns #licensedpracticalnurse #lpnjob #lpnjobs #lpncareer #lpnlife #nursingjobs #nursetwitter #nurselife | https://t.co/KRKjLlXDvu,['1563968661643317251'],921723263172206593,1563968661643317251,47,229,20858,0
424,"DIRECTOR, NURSING MED/SURG | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/lUhzXKsJCp",['1565116223129518080'],921722057850834945,1565116223129518080,4463,4996,42972,9
425,"RN - Float (Nights) - Dover, NH #26555 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/ZeQodasTmZ",['1565101123920338952'],921722057850834945,1565101123920338952,4463,4996,42972,9
426,"RN - Med Surg (Days) - Mt. Pleasant, MI #26630 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/TOcmhHKoRe",['1565086024677597186'],921722057850834945,1565086024677597186,4463,4996,42972,9
