Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
2482,1.2431402375865672e+18,2020-03-26 11:38:23+00:00,['1243140237586567168'],"seriously I'm now off for 2 weeks.
please tell me if I can help any of you at all.",,"seriously im now off for 2 weeks
please tell me if i can help any of you at all",True,False
2488,1.242882780394111e+18,2020-03-25 18:35:21+00:00,['1242882780394110977'],"@SIMSdoomtree So helpful, thanks for sharing it 💕",, so helpful thanks for sharing it ,True,False
2491,1.242871590280364e+18,2020-03-25 17:50:53+00:00,['1242871590280364032'],listen it's more vegan than what this organisation does to animals so 🤷🏼‍♀️ https://t.co/b6l5n4jHCu,,listen its more vegan than what this organisation does to animals so  ,True,False
2500,1.2428265635209912e+18,2020-03-25 14:51:58+00:00,['1242826563520991232'],@brigittephillip It's an absolute nightmare,, its an absolute nightmare,True,False
2501,1.2427681934935327e+18,2020-03-25 11:00:01+00:00,['1242768193493532672'],there are 11 children here today and almost 25 staff?????????,,there are 11 children here today and almost 25 staff,True,False
2504,1.2425764663590707e+18,2020-03-24 22:18:10+00:00,['1242576466359070732'],@theeayatollah @PaulGarvey4 Thank you for sharing this!,,  thank you for sharing this,True,False
2507,1.2425759194720952e+18,2020-03-24 22:15:59+00:00,['1242575919472095240'],@brigittephillip Yes,, yes,True,False
2509,1.2425566894481244e+18,2020-03-24 20:59:35+00:00,['1242556689448124419'],@dragonbreads oh i don't have it online 🤷🏼‍♀️😭,, oh i dont have it online ,True,False
2510,1.2425565595589468e+18,2020-03-24 20:59:04+00:00,['1242556559558946817'],@dragonbreads a whatttt,, a whatttt,True,False
2511,1.2425562253524992e+18,2020-03-24 20:57:44+00:00,['1242556225352499200'],@dragonbreads i don't have anything to enter them into yet!!! how do u already have all this omg,, i dont have anything to enter them into yet how do u already have all this omg,True,False
2512,1.242555603173638e+18,2020-03-24 20:55:16+00:00,['1242555603173638146'],@dragonbreads the DRESS,, the dress,True,False
2519,1.24250809448525e+18,2020-03-24 17:46:29+00:00,['1242508094485250048'],"""Unfortunately"" https://t.co/UGvKDKobA8",,unfortunately ,True,False
2521,1.2425076565622006e+18,2020-03-24 17:44:44+00:00,['1242507656562200577'],@KerrybabeKerry I'm so proud of you lot!!! This was such an amazing thing to be doing for people ❤️,, im so proud of you lot this was such an amazing thing to be doing for people ,True,False
2526,1.2424531922076672e+18,2020-03-24 14:08:19+00:00,['1242453192207667205'],"@LabourGRT @GypsyTravellerM Can I throw my hat in too? I teach primary and am happy to help with literally anything I can. If I don't know it, you bet I'll find out and make sure I do for the next time ☺️",,  can i throw my hat in too i teach primary and am happy to help with literally anything i can if i dont know it you bet ill find out and make sure i do for the next time ,True,False
2531,1.2424220630439365e+18,2020-03-24 12:04:37+00:00,['1242422063043936256'],@Chrissiebrowne helps if i link the site 🤦🏼‍♀️ https://t.co/M4aihmzB7M,, helps if i link the site  ,True,False
2532,1.2424220041097544e+18,2020-03-24 12:04:23+00:00,['1242422004109754368'],"@Chrissiebrowne This website has a lot of links to scheduled talks (though in PST, rather than GMT so may not be as easy to catch 😅) plus downloadable art, English and maths resources and lessons. Hope this can be of some help when you start getting responses back!",, this website has a lot of links to scheduled talks though in pst rather than gmt so may not be as easy to catch  plus downloadable art english and maths resources and lessons hope this can be of some help when you start getting responses back,True,False
2534,1.242417444075049e+18,2020-03-24 11:46:16+00:00,['1242417444075048960'],@sarahjanewicke1 Aww happy birthday to him!! What a sweet photo 🥰,, aww happy birthday to him what a sweet photo ,True,False
2539,1.242344123929178e+18,2020-03-24 06:54:55+00:00,['1242344123929178114'],@KerrybabeKerry Well you both are incredible then!,, well you both are incredible then,True,False
2545,1.2421974068019732e+18,2020-03-23 21:11:55+00:00,['1242197406801973248'],"Look what these amazing people have done!! All headed up by an absolute angel of a human, @KerrybabeKerry ☺️❤️ https://t.co/6z1kV4Uvjc",,look what these amazing people have done all headed up by an absolute angel of a human   ,True,False
2551,1.241841082045993e+18,2020-03-22 21:36:00+00:00,['1241841082045992961'],"ugh ""for people who give a fuck and are in isolation"" - reads so wrong with me atm. i can't isolate. i'm working. i'm  looking after and teaching children so other people can work and care for the sick.",,ugh for people who give a fuck and are in isolation  reads so wrong with me atm i cant isolate im working im  looking after and teaching children so other people can work and care for the sick,True,False
2554,1.2416704280552776e+18,2020-03-22 10:17:53+00:00,['1241670428055277569'],@brassoteach Thank you so much for putting the idea out there!! ☺️,, thank you so much for putting the idea out there ,True,False
2555,1.2416700640274473e+18,2020-03-22 10:16:27+00:00,['1241670064027447296'],Ugh yes. Please. ❤️ https://t.co/mSX6Vuv47l,,ugh yes please  ,True,False
2556,1.2416409711101747e+18,2020-03-22 08:20:50+00:00,['1241640971110174720'],"@ all teachers tbh, please remember this exists https://t.co/xycEvUIg6D",, all teachers tbh please remember this exists ,True,False
2561,1.241508710444413e+18,2020-03-21 23:35:17+00:00,['1241508710444412929'],@brigittephillip Yes!! I'm pocket flower,, yes im pocket flower,True,False
2562,1.241481564225241e+18,2020-03-21 21:47:25+00:00,['1241481564225241091'],"@therroneill Thank you so much for doing this! My class love your books, can't wait for them to hear you reading them ☺️",, thank you so much for doing this my class love your books cant wait for them to hear you reading them ,True,False
2564,1.2414727786179215e+18,2020-03-21 21:12:30+00:00,['1241472778617921541'],I'll take five https://t.co/AzQuRdBPeC,,ill take five ,True,False
2567,1.2413154951078543e+18,2020-03-21 10:47:31+00:00,['1241315495107854336'],"Nah. @BootstrapCook did it first, and better, and doesn't hate children 🙃 https://t.co/vQxgu1MmBn",,nah  did it first and better and doesnt hate children  ,True,False
2572,1.2413137455084708e+18,2020-03-21 10:40:34+00:00,['1241313745508470784'],"Just throwing it out there but if any of my followers have kids or need advice on home schooling for themselves (college kids, i got u!) my DMs are always always open!!",,just throwing it out there but if any of my followers have kids or need advice on home schooling for themselves college kids i got u my dms are always always open,True,False
2574,1.241313090613977e+18,2020-03-21 10:37:57+00:00,['1241313090613977088'],@calumishere What's the book!,, whats the book,True,False
2580,1.241070461729022e+18,2020-03-20 18:33:50+00:00,['1241070461729021952'],what's the rules on baking a cake for my remaining 3 students on Monday?,,whats the rules on baking a cake for my remaining 3 students on monday,True,False
2582,1.2410690084992164e+18,2020-03-20 18:28:04+00:00,['1241069008499216386'],one of the girls in my class sent a video to show me her favourite mermaid book 😭💕,,one of the girls in my class sent a video to show me her favourite mermaid book ,True,False
2586,1.2408904657482056e+18,2020-03-20 06:38:36+00:00,['1240890465748205568'],"one of them has already uploaded a video saying ""so guys, this is my first day of waking up.... and i JUST woke up!"" what a goof ❤️ #futurestar",,one of them has already uploaded a video saying so guys this is my first day of waking up and i just woke up what a goof  ,True,False
2587,1.240889662685753e+18,2020-03-20 06:35:24+00:00,['1240889662685753344'],@jaykaytho Good 💕💕💕,, good ,True,False
2588,1.240887807104688e+18,2020-03-20 06:28:02+00:00,['1240887807104688130'],because i may only see 4 of them next week and i can't keep them all safe and it's going to absolutely kill me,,because i may only see 4 of them next week and i cant keep them all safe and its going to absolutely kill me,True,False
2589,1.2408878055192453e+18,2020-03-20 06:28:02+00:00,['1240887805519245312'],i'm  sorry but i am going to hug every single one of my class that turns up today,,im  sorry but i am going to hug every single one of my class that turns up today,True,False
2603,1.2407018330702766e+18,2020-03-19 18:09:02+00:00,['1240701833070276610'],"honestly and from the bottom of my heart, each and every one of these people can go fuck themselves https://t.co/75fnh1dY4a",,honestly and from the bottom of my heart each and every one of these people can go fuck themselves ,True,False
2606,1.240693624720855e+18,2020-03-19 17:36:25+00:00,['1240693624720855040'],"@Folkpersons Gloves, disinfectant and hot washes, lots of vitamin c - think places are doing contact free drops of groceries too now!",, gloves disinfectant and hot washes lots of vitamin c  think places are doing contact free drops of groceries too now,True,False
2608,1.2406921354409452e+18,2020-03-19 17:30:30+00:00,['1240692135440945159'],"Looking forward to seeing the schools guides to keeping open during this 🙃
I need outdoor activity ideas and mini projects suitable for age 4-10 ASAP",,"looking forward to seeing the schools guides to keeping open during this 
i need outdoor activity ideas and mini projects suitable for age 410 asap",True,False
2610,1.2406918478207672e+18,2020-03-19 17:29:22+00:00,['1240691847820767233'],@brigittephillip Same!! We can visit!!,, same we can visit,True,False
2612,1.2405409512417976e+18,2020-03-19 07:29:45+00:00,['1240540951241797632'],Obvs the teachers on here being sad about saying goodbye are going to be allowed to not work which is honestly w i l d when we may not have a choice at all,,obvs the teachers on here being sad about saying goodbye are going to be allowed to not work which is honestly w i l d when we may not have a choice at all,True,False
2615,1.2403761125486428e+18,2020-03-18 20:34:44+00:00,['1240376112548642816'],@calumishere It's for a bit older I think! Gonna pitch Zoom to the head tomorrow,, its for a bit older i think gonna pitch zoom to the head tomorrow,True,False
2616,1.2403652123410678e+18,2020-03-18 19:51:26+00:00,['1240365212341067783'],@calumishere They need emails though so that won't work :(,, they need emails though so that wont work ,True,False
2617,1.2403580267516764e+18,2020-03-18 19:22:52+00:00,['1240358026751676416'],@calumishere Ah didn't know that! Ta,, ah didnt know that ta,True,False
2619,1.24031879479654e+18,2020-03-18 16:46:59+00:00,['1240318794796539905'],"anyone know an easy to use app that we can have to keep in touch with our classes? have got class dojo but that doesn't offer any way of posting photos/videos to them! 
#edutwitter #CloseTheSchoolsNow",,"anyone know an easy to use app that we can have to keep in touch with our classes have got class dojo but that doesnt offer any way of posting photosvideos to them 
 ",True,False
2621,1.240252337668739e+18,2020-03-18 12:22:54+00:00,['1240252337668739072'],obviously we're still working together and learning but their mental state isn't great and neither is mine,,obviously were still working together and learning but their mental state isnt great and neither is mine,True,False
2622,1.240252335332475e+18,2020-03-18 12:22:54+00:00,['1240252335332474881'],can we please just close schools? I've got 16/30 here and they're either worried sick or legitimately unwell,,can we please just close schools ive got 1630 here and theyre either worried sick or legitimately unwell,True,False
2627,1.2400257558761964e+18,2020-03-17 21:22:33+00:00,['1240025755876196361'],@KerrybabeKerry Haven't seen anything on it but will keep an eye out!,, havent seen anything on it but will keep an eye out,True,False
